time,temperature
1657,41.12888336
1658,41.12888336
1659,41.22198868
1660,41.24060822
1661,41.33370972
1662,41.35233307
1663,41.57577515
1664,41.65026093
1665,41.61301804
1666,41.70611954
1667,41.79922485
1668,41.89232636
1669,41.85508347
1670,41.98542786
1671,42.05990982
1672,42.17163086
1673,42.13439178
1674,42.30197525
1675,42.41369629
1676,42.46955872
1677,42.50679779
1678,42.54404068
1679,42.50679779
1680,42.61852264
1681,42.71162415
1682,42.78610992
1683,42.84196854
1684,42.89783096
1685,42.97231293
1686,43.1026535
1687,43.25161743
1688,43.23299789
1689,43.30747986
1690,43.40058136
1691,43.41920471
1692,43.47506714
1693,43.60540771
1694,43.69850922
1695,43.69850922
1696,43.75437164
1697,43.90333557
1698,43.81023407
1699,43.90333557
1700,43.99643707
1701,44.10816193
1702,44.12678146
1703,44.25712585
1704,44.21988297
1705,44.25712585
1706,44.35022736
1707,44.29436493
1708,44.42470551
1709,44.49919128
1710,44.59229279
1711,44.59229279
1712,44.59229279
1713,44.72263336
1714,44.77849579
1715,44.77849579
1716,44.81573868
1717,44.83435822
1718,44.87159729
1719,44.96470261
1720,44.94608307
1721,45.1881485
1722,45.095047
1723,45.16952515
1724,45.28125
1725,45.1881485
1726,45.16952515
1727,45.28125
1728,45.31848907
1729,45.28125
1730,45.43021393
1731,45.52331543
1732,45.50469589
1733,45.52331543
1734,45.5605545
1735,45.63504028
1736,45.5605545
1737,45.67227936
1738,45.57917786
1739,45.65365982
1740,45.65365982
1741,45.80262375
1742,45.72814178
1743,45.80262375
1744,45.70951843
1745,45.91434479
1746,45.85848236
1747,45.95158386
1748,45.97020721
1749,46.00744629
1750,45.97020721
1751,46.11917114
1752,46.13779068
1753,46.10054779
1754,46.08193207
1755,46.13779068
1756,46.10054779
1757,46.04468918
1758,46.08193207
1759,46.26813507
1760,46.10054779
1761,46.230896
1762,46.11917114
1763,46.13779068
1764,46.230896
1765,46.08193207
1766,46.26813507
1767,46.19365311
1768,46.30537415
1769,46.26813507
1770,46.26813507
1771,46.21227264
1772,46.36123657
1773,46.34261703
1774,46.34261703
1775,46.26813507
1776,46.30537415
1777,46.49158096
1778,46.417099
1779,46.45433807
1780,46.49158096
1781,46.43571854
1782,46.52882385
1783,46.49158096
1784,46.52882385
1785,46.603302
1786,46.65916443
1787,46.789505
1788,46.77088928
1789,46.75226593
1790,46.71502686
1791,46.97571182
1792,46.84536743
1793,46.82674789
1794,46.80812836
1795,46.90122986
1796,46.91985321
1797,47.08743286
1798,46.99433136
1799,47.12467575
1800,47.08743286
1801,47.21778107
1802,47.21778107
1803,47.21778107
1804,47.32949829
1805,47.29225922
1806,47.32949829
1807,47.34812164
1808,47.49708557
1809,47.552948
1810,47.4598465
1811,47.44122314
1812,47.59018707
1813,47.552948
1814,47.81363297
1815,47.62742615
1816,47.66466904
1817,47.79501343
1818,47.72053146
1819,47.81363297
1820,47.90673828
1821,48.03707886
1822,47.94397736
1823,47.99983978
1824,47.99983978
1825,48.03707886
1826,48.14880371
1827,48.11156082
1828,47.99983978
1829,48.07431793
1830,48.05569839
1831,48.07431793
1832,48.26052475
1833,48.18604279
1834,48.18604279
1835,48.09294128
1836,48.14880371
1837,48.18604279
1838,48.22328186
1839,48.27914429
1840,48.26052475
1841,48.16741943
1842,48.33500671
1843,48.31638336
1844,48.37224579
1845,48.39086914
1846,48.40948868
1847,48.46534729
1848,48.53983307
1849,48.53983307
1850,48.53983307
1851,48.688797
1852,48.70741653
1853,48.688797
1854,48.72603607
1855,48.7818985
1856,48.81913757
1857,48.80051804
1858,48.93086243
1859,48.89361954
1860,48.94948196
1861,48.9681015
1862,49.02396393
1863,49.02396393
1864,49.061203
1865,49.09844589
1866,49.061203
1867,49.17292786
1868,49.21016693
1869,49.24740982
1870,49.13568878
1871,49.1543045
1872,49.21016693
1873,49.26602936
1874,49.19154739
1875,49.32189178
1876,49.24740982
1877,49.34051132
1878,49.35913086
1879,49.43361664
1880,49.34051132
1881,49.45223236
1882,49.35913086
1883,49.47085571
1884,49.41499329
1885,49.39637375
1886,49.47085571
1887,49.54533386
1888,49.61981964
1889,49.45223236
1890,49.35913086
1891,49.37775421
1892,49.47085571
1893,49.52671814
1894,49.58257675
1895,49.60119629
1896,49.52671814
1897,49.65705872
1898,49.52671814
1899,49.58257675
1900,49.60119629
1901,49.67568207
1902,49.60119629
1903,49.52671814
1904,49.61981964
1905,49.56395721
1906,49.47085571
1907,49.63843918
1908,49.50809479
1909,49.41499329
1910,49.60119629
1911,49.61981964
1912,49.61981964
1913,49.52671814
1914,49.56395721
1915,49.56395721
1916,49.50809479
1917,49.41499329
1918,49.48947525
1919,49.50809479
1920,49.50809479
1921,49.47085571
1922,49.50809479
1923,49.58257675
1924,49.47085571
1925,49.43361664
1926,49.43361664
1927,49.60119629
1928,49.41499329
1929,49.52671814
1930,49.43361664
1931,49.41499329
1932,49.43361664
1933,49.39637375
1934,49.37775421
1935,49.34051132
1936,49.37775421
1937,49.37775421
1938,49.35913086
1939,49.35913086
1940,49.22879028
1941,49.24740982
1942,49.30326843
1943,49.22879028
1944,49.19154739
1945,49.17292786
1946,49.17292786
1947,49.19154739
1948,49.21016693
1949,49.22879028
1950,49.24740982
1951,49.19154739
1952,49.19154739
1953,49.19154739
1954,49.19154739
1955,49.21016693
1956,49.11706543
1957,49.22879028
1958,49.13568878
1959,49.13568878
1960,49.1543045
1961,49.17292786
1962,49.09844589
1963,49.07982636
1964,48.98672485
1965,49.04258347
1966,49.13568878
1967,49.061203
1968,49.17292786
1969,49.07982636
1970,49.061203
1971,49.13568878
1972,49.1543045
1973,49.21016693
1974,49.11706543
1975,49.09844589
1976,49.21016693
1977,49.1543045
1978,49.19154739
1979,49.21016693
1980,49.26602936
1981,49.22879028
1982,49.26602936
1983,49.22879028
1984,49.32189178
1985,49.34051132
1986,49.26602936
1987,49.30326843
1988,49.47085571
1989,49.39637375
1990,49.39637375
1991,49.50809479
1992,49.58257675
1993,49.50809479
1994,49.50809479
1995,49.48947525
1996,49.61981964
1997,49.63843918
1998,49.71292114
1999,49.63843918
2000,49.824646
2001,49.84326172
2002,49.88050461
2003,49.88050461
2004,49.9177475
2005,49.80602264
2006,49.84326172
2007,49.97360992
2008,50.02946854
2009,50.02946854
2010,49.99222565
2011,50.08533096
2012,50.12257385
2013,50.17843246
2014,50.15981293
2015,50.21567535
2016,50.2901535
2017,50.34601593
2018,50.30877686
2019,50.21567535
2020,50.40187836
2021,50.36463928
2022,50.43911743
2023,50.42049789
2024,50.51360321
2025,50.43911743
2026,50.43911743
2027,50.43911743
2028,50.36463928
2029,50.58808136
2030,50.56946182
2031,50.56946182
2032,50.58808136
2033,50.58808136
2034,50.55084229
2035,50.64394379
2036,50.64394379
2037,50.60670471
2038,50.73704529
2039,50.69980621
2040,50.55084229
2041,50.71842575
2042,50.77428818
2043,50.77428818
2044,50.62532425
2045,50.68118286
2046,50.75566864
2047,50.68118286
2048,50.71842575
2049,50.77428818
2050,50.73704529
2051,50.73704529
2052,50.77428818
2053,50.75566864
2054,50.75566864
2055,50.79290771
2056,50.71842575
2057,50.66256714
2058,50.71842575
2059,50.77428818
2060,50.69980621
2061,50.66256714
2062,50.69980621
2063,50.83014679
2064,50.75566864
2065,50.66256714
2066,50.75566864
2067,50.83014679
2068,50.79290771
2069,50.71842575
2070,50.77428818
2071,50.73704529
2072,50.68118286
2073,50.90463257
2074,50.90463257
2075,50.79290771
2076,50.79290771
2077,50.84877014
2078,50.92325211
2079,50.86738968
2080,50.94187164
2081,50.79290771
2082,50.92325211
2083,50.86738968
2084,50.99773407
2085,51.01635361
2086,51.01635361
2087,51.07221222
2088,51.07221222
2089,51.01635361
2090,51.10945511
2091,51.12807465
2092,51.146698
2093,51.10945511
2094,51.22117615
2095,51.16531754
2096,51.25841904
2097,51.22117615
2098,51.2397995
2099,51.29566193
2100,51.29566193
2101,51.35152435
2102,51.4260025
2103,51.38876343
2104,51.35152435
2105,51.2397995
2106,51.46324539
2107,51.37014008
2108,51.38876343
2109,51.64945221
2110,51.4260025
2111,51.44462585
2112,51.48186493
2113,51.57496643
2114,51.46324539
2115,51.53772736
2116,51.64945221
2117,51.57496643
2118,51.63082886
2119,51.61220932
2120,51.66806793
2121,51.74255371
2122,51.77979279
2123,51.70531082
2124,51.66806793
2125,51.68669128
2126,51.77979279
2127,51.68669128
2128,51.72393036
2129,51.68669128
2130,51.72393036
2131,51.79841232
2132,51.76116943
2133,51.77979279
2134,51.79841232
2135,51.83565521
2136,51.79841232
2137,51.81703186
2138,51.87289429
2139,51.85427475
2140,51.74255371
2141,51.66806793
2142,51.92875671
2143,51.72393036
2144,51.91013336
2145,51.64945221
2146,51.64945221
2147,51.68669128
2148,51.66806793
2149,51.70531082
2150,51.519104
2151,51.68669128
2152,51.66806793
2153,51.55634689
2154,51.50048828
2155,51.53772736
2156,51.519104
2157,51.50048828
2158,51.46324539
2159,51.46324539
2160,51.50048828
2161,51.44462585
2162,51.37014008
2163,51.48186493
2164,51.37014008
2165,51.44462585
2166,51.38876343
2167,51.44462585
2168,51.4260025
2169,51.46324539
2170,51.46324539
2171,51.40738297
2172,51.4260025
2173,51.50048828
2174,51.44462585
2175,51.38876343
2176,51.332901
2177,51.44462585
2178,51.44462585
2179,51.4260025
2180,51.55634689
2181,51.38876343
2182,51.44462585
2183,51.37014008
2184,51.38876343
2185,51.35152435
2186,51.37014008
2187,51.2397995
2188,51.31428146
2189,51.25841904
2190,51.332901
2191,51.18393707
2192,51.146698
2193,51.22117615
2194,51.27703857
2195,51.29566193
2196,51.18393707
2197,51.2397995
2198,51.332901
2199,51.2397995
2200,51.332901
2201,51.22117615
2202,51.35152435
2203,51.25841904
2204,51.37014008
2205,51.29566193
2206,51.25841904
2207,51.27703857
2208,51.2397995
2209,51.31428146
2210,51.332901
2211,51.27703857
2212,51.25841904
2213,51.332901
2214,51.35152435
2215,51.29566193
2216,51.31428146
2217,51.29566193
2218,51.29566193
2219,51.2397995
2220,51.22117615
2221,51.22117615
2222,51.27703857
2223,51.22117615
2224,51.22117615
2225,51.27703857
2226,51.25841904
2227,51.332901
2228,51.25841904
2229,51.16531754
2230,51.25841904
2231,51.25841904
2232,51.20256042
2233,51.146698
2234,51.146698
2235,51.20256042
2236,51.27703857
2237,51.332901
2238,51.2397995
2239,51.38876343
2240,51.25841904
2241,51.31428146
2242,51.37014008
2243,51.332901
2244,51.46324539
2245,51.37014008
2246,51.40738297
2247,51.50048828
2248,51.48186493
2249,51.46324539
2250,51.44462585
2251,51.53772736
2252,51.59358978
2253,51.66806793
2254,51.68669128
2255,51.63082886
2256,51.68669128
2257,51.74255371
2258,51.77979279
2259,51.76116943
2260,51.89151764
2261,51.92875671
2262,52.05909729
2263,51.96599579
2264,51.89151764
2265,51.98461914
2266,51.94737625
2267,52.07772064
2268,52.11495972
2269,52.17082214
2270,52.20806122
2271,52.20806122
2272,52.17082214
2273,52.09634018
2274,52.11495972
2275,52.17082214
2276,52.282547
2277,52.05909729
2278,52.05909729
2279,52.07772064
2280,52.15220261
2281,52.15220261
2282,52.11495972
2283,52.24530792
2284,52.1894455
2285,52.22668457
2286,52.1894455
2287,52.13358307
2288,52.15220261
2289,52.24530792
2290,52.282547
2291,52.22668457
2292,52.22668457
2293,52.20806122
2294,52.282547
2295,52.20806122
2296,52.17082214
2297,52.05909729
2298,52.11495972
2299,52.09634018
2300,52.07772064
2301,52.04048157
2302,51.98461914
2303,52.11495972
2304,52.00323868
2305,51.92875671
2306,52.00323868
2307,52.00323868
2308,51.98461914
2309,52.04048157
2310,51.92875671
2311,51.81703186
2312,51.89151764
2313,51.83565521
2314,51.96599579
2315,51.87289429
2316,51.96599579
2317,51.89151764
2318,51.92875671
2319,51.89151764
2320,51.87289429
2321,52.04048157
2322,51.96599579
2323,51.92875671
2324,51.81703186
2325,51.85427475
2326,51.83565521
2327,51.89151764
2328,51.96599579
2329,51.83565521
2330,51.94737625
2331,51.91013336
2332,51.89151764
2333,51.83565521
2334,51.85427475
2335,51.81703186
2336,51.79841232
2337,51.81703186
2338,51.79841232
2339,51.89151764
2340,51.94737625
2341,51.91013336
2342,51.94737625
2343,51.87289429
2344,51.89151764
2345,51.96599579
2346,51.89151764
2347,52.02185822
2348,52.04048157
2349,52.05909729
2350,52.05909729
2351,52.07772064
2352,52.1894455
2353,52.1894455
2354,52.22668457
2355,52.33840942
2356,52.282547
2357,52.43151093
2358,52.33840942
2359,52.48737335
2360,52.41288757
2361,52.48737335
2362,52.46875
2363,52.52461243
2364,52.48737335
2365,52.54322815
2366,52.50598907
2367,52.58047485
2368,52.67357636
2369,52.61771393
2370,52.69219208
2371,52.67357636
2372,52.61771393
2373,52.69219208
2374,52.7480545
2375,52.71081543
2376,52.69219208
2377,52.63633728
2378,52.61771393
2379,52.59909058
2380,52.58047485
2381,52.61771393
2382,52.654953
2383,52.72943878
2384,52.63633728
2385,52.5618515
2386,52.50598907
2387,52.654953
2388,52.654953
2389,52.58047485
2390,52.67357636
2391,52.78530121
2392,52.67357636
2393,52.67357636
2394,52.67357636
2395,52.54322815
2396,52.63633728
2397,52.654953
2398,52.54322815
2399,52.59909058
2400,52.54322815
2401,52.72943878
2402,52.71081543
2403,52.43151093
2404,52.67357636
2405,52.58047485
2406,52.63633728
2407,52.61771393
2408,52.58047485
2409,52.45012665
2410,52.58047485
2411,52.63633728
2412,52.59909058
2413,52.59909058
2414,52.5618515
2415,52.5618515
2416,52.58047485
2417,52.63633728
2418,52.61771393
2419,52.61771393
2420,52.67357636
2421,52.654953
2422,52.7480545
2423,52.7480545
2424,52.84115601
2425,52.63633728
2426,52.63633728
2427,52.82254028
2428,52.52461243
2429,52.80391693
2430,52.654953
2431,52.72943878
2432,52.59909058
2433,52.69219208
2434,52.76667786
2435,52.67357636
2436,52.85977936
2437,52.7480545
2438,52.84115601
2439,52.76667786
2440,52.78530121
2441,52.71081543
2442,52.59909058
2443,52.84115601
2444,52.80391693
2445,52.85977936
2446,52.91564178
2447,52.97150421
2448,52.89701843
2449,52.91564178
2450,53.02736664
2451,52.85977936
2452,52.89701843
2453,52.99011993
2454,53.04598236
2455,53.06460571
2456,53.10184479
2457,53.06460571
2458,53.08322906
2459,53.15770721
2460,53.13908386
2461,53.21356964
2462,53.23218536
2463,53.25080872
2464,53.19494629
2465,53.23218536
2466,53.25080872
2467,53.23218536
2468,53.26943207
2469,53.21356964
2470,53.13908386
2471,53.39977264
2472,53.17633057
2473,53.23218536
2474,53.36253357
2475,53.34391022
2476,53.38114929
2477,53.25080872
2478,53.28804779
2479,53.26943207
2480,53.28804779
2481,53.23218536
2482,53.30667114
2483,53.32529449
2484,53.10184479
2485,53.25080872
2486,53.13908386
2487,53.21356964
2488,53.08322906
2489,53.10184479
2490,53.08322906
2491,53.08322906
2492,53.00874329
2493,53.04598236
2494,53.12046814
2495,53.04598236
2496,53.02736664
2497,53.02736664
2498,52.99011993
2499,52.93426514
2500,52.99011993
2501,52.87840271
2502,52.78530121
2503,52.85977936
2504,52.91564178
2505,52.76667786
2506,52.89701843
2507,52.76667786
2508,52.78530121
2509,52.82254028
2510,52.72943878
2511,52.72943878
2512,52.72943878
2513,52.7480545
2514,52.72943878
2515,52.7480545
2516,52.69219208
2517,52.71081543
2518,52.7480545
2519,52.71081543
2520,52.67357636
2521,52.61771393
2522,52.72943878
2523,52.78530121
2524,52.69219208
2525,52.78530121
2526,52.80391693
2527,52.82254028
2528,52.85977936
2529,52.93426514
2530,53.00874329
2531,52.97150421
2532,52.97150421
2533,52.89701843
2534,53.06460571
2535,53.06460571
2536,52.99011993
2537,53.15770721
2538,53.13908386
2539,53.28804779
2540,53.19494629
2541,53.28804779
2542,53.30667114
2543,53.28804779
2544,53.34391022
2545,53.25080872
2546,53.36253357
2547,53.418396
2548,53.39977264
2549,53.36253357
2550,53.43701172
2551,53.43701172
2552,53.43701172
2553,53.38114929
2554,53.45563507
2555,53.56735992
2556,53.39977264
2557,53.5114975
2558,53.45563507
2559,53.64183807
2560,53.54873657
2561,53.418396
2562,53.38114929
2563,53.56735992
2564,53.54873657
2565,53.58597565
2566,53.54873657
2567,53.56735992
2568,53.54873657
2569,53.604599
2570,53.45563507
2571,53.62322235
2572,53.58597565
2573,53.56735992
2574,53.39977264
2575,53.6977005
2576,53.58597565
2577,53.53011322
2578,53.66046143
2579,53.58597565
2580,53.56735992
2581,53.67907715
2582,53.6977005
2583,53.64183807
2584,53.71632385
2585,53.86528778
2586,53.80942535
2587,53.6977005
2588,53.90252686
2589,53.82804108
2590,53.790802
2591,54.01425171
2592,53.92114258
2593,53.8839035
2594,53.977005
2595,54.05149078
2596,53.99562836
2597,54.14459229
2598,53.95838928
2599,54.14459229
2600,54.08872986
2601,54.03286743
2602,54.05149078
2603,54.14459229
2604,54.16321564
2605,54.21907043
2606,54.20045471
2607,54.14459229
2608,54.20045471
2609,54.21907043
2610,54.10735321
2611,54.16321564
2612,54.07010651
2613,54.14459229
2614,54.10735321
2615,54.25631714
2616,54.18183136
2617,54.16321564
2618,54.18183136
2619,54.14459229
2620,54.10735321
2621,54.01425171
2622,54.12596893
2623,53.99562836
2624,54.07010651
2625,53.977005
2626,54.03286743
2627,53.99562836
2628,54.07010651
2629,53.90252686
2630,53.95838928
2631,54.03286743
2632,54.10735321
2633,53.95838928
2634,53.95838928
2635,53.86528778
2636,53.93976593
2637,53.8839035
2638,53.92114258
2639,53.92114258
2640,53.92114258
2641,53.80942535
2642,53.90252686
2643,53.82804108
2644,53.86528778
2645,53.90252686
2646,53.790802
2647,53.90252686
2648,53.84666443
2649,53.90252686
2650,53.84666443
2651,53.80942535
2652,53.84666443
2653,53.80942535
2654,53.90252686
2655,53.86528778
2656,53.75356293
2657,53.82804108
2658,53.82804108
2659,53.84666443
2660,53.86528778
2661,53.790802
2662,53.75356293
2663,53.71632385
2664,53.90252686
2665,53.77218628
2666,53.80942535
2667,53.80942535
2668,53.80942535
2669,53.82804108
2670,53.77218628
2671,53.790802
2672,53.67907715
2673,53.75356293
2674,53.53011322
2675,53.604599
2676,53.5114975
2677,53.604599
2678,53.53011322
2679,53.58597565
2680,53.43701172
2681,53.34391022
2682,53.418396
2683,53.418396
2684,53.38114929
2685,53.30667114
2686,53.19494629
2687,53.26943207
2688,53.10184479
2689,53.12046814
2690,53.02736664
2691,53.02736664
2692,52.95288086
2693,52.87840271
2694,52.99011993
2695,53.02736664
2696,53.04598236
2697,52.99011993
2698,52.84115601
2699,52.82254028
2700,52.654953
2701,52.78530121
2702,52.61771393
2703,52.5618515
2704,52.5618515
2705,52.54322815
2706,52.5618515
2707,52.50598907
2708,52.282547
2709,52.58047485
2710,52.33840942
2711,52.43151093
2712,52.43151093
2713,52.3756485
2714,52.30116272
2715,52.20806122
2716,52.31978607
2717,52.22668457
2718,52.33840942
2719,52.17082214
2720,52.17082214
2721,52.282547
2722,52.20806122
2723,52.09634018
2724,52.15220261
2725,52.17082214
2726,52.09634018
2727,52.09634018
2728,52.09634018
2729,52.04048157
2730,51.94737625
2731,52.13358307
2732,51.96599579
2733,52.04048157
2734,51.89151764
2735,52.02185822
2736,52.05909729
2737,51.87289429
2738,52.00323868
2739,51.83565521
2740,51.64945221
2741,51.77979279
2742,51.79841232
2743,51.91013336
2744,51.76116943
2745,51.87289429
2746,51.70531082
2747,51.66806793
2748,51.70531082
2749,51.66806793
2750,51.64945221
2751,51.64945221
2752,51.72393036
2753,51.61220932
2754,51.64945221
2755,51.59358978
2756,51.61220932
2757,51.59358978
2758,51.70531082
2759,51.59358978
2760,51.55634689
2761,51.72393036
2762,51.50048828
2763,51.53772736
2764,51.48186493
2765,51.48186493
2766,51.519104
2767,51.53772736
2768,51.48186493
2769,51.40738297
2770,51.519104
2771,51.4260025
2772,51.44462585
2773,51.519104
2774,51.48186493
2775,51.46324539
2776,51.46324539
2777,51.50048828
2778,51.40738297
2779,51.4260025
2780,51.519104
2781,51.4260025
2782,51.48186493
2783,51.50048828
2784,51.50048828
2785,51.38876343
2786,51.46324539
2787,51.40738297
2788,51.40738297
2789,51.46324539
2790,51.40738297
2791,51.44462585
2792,51.44462585
2793,51.44462585
2794,51.44462585
2795,51.48186493
2796,51.519104
2797,51.55634689
2798,51.57496643
2799,51.44462585
2800,51.48186493
2801,51.55634689
2802,51.4260025
2803,51.48186493
2804,51.31428146
2805,51.50048828
2806,51.55634689
2807,51.50048828
2808,51.46324539
2809,51.44462585
2810,51.50048828
2811,51.40738297
2812,51.46324539
2813,51.38876343
2814,51.519104
2815,51.44462585
2816,51.40738297
2817,51.519104
2818,51.48186493
2819,51.44462585
2820,51.50048828
2821,51.61220932
2822,51.48186493
2823,51.53772736
2824,51.55634689
2825,51.59358978
2826,51.53772736
2827,51.61220932
2828,51.72393036
2829,51.63082886
2830,51.66806793
2831,51.72393036
2832,51.66806793
2833,51.64945221
2834,51.59358978
2835,51.61220932
2836,51.76116943
2837,51.74255371
2838,51.66806793
2839,51.68669128
2840,51.79841232
2841,51.66806793
2842,51.77979279
2843,51.83565521
2844,51.87289429
2845,51.85427475
2846,51.91013336
2847,51.76116943
2848,51.85427475
2849,51.92875671
2850,51.92875671
2851,51.92875671
2852,51.89151764
2853,51.91013336
2854,51.81703186
2855,51.91013336
2856,51.89151764
2857,51.94737625
2858,51.83565521
2859,51.85427475
2860,51.76116943
2861,51.79841232
2862,51.74255371
2863,51.76116943
2864,51.83565521
2865,51.85427475
2866,51.79841232
2867,51.74255371
2868,51.74255371
2869,51.81703186
2870,51.83565521
2871,51.85427475
2872,51.70531082
2873,51.79841232
2874,51.72393036
2875,51.66806793
2876,51.74255371
2877,51.76116943
2878,51.77979279
2879,51.72393036
2880,51.77979279
2881,51.79841232
2882,51.77979279
2883,51.72393036
2884,51.74255371
2885,51.92875671
2886,51.92875671
2887,51.83565521
2888,51.83565521
2889,51.81703186
2890,51.66806793
2891,51.63082886
2892,51.59358978
2893,51.64945221
2894,51.61220932
2895,51.59358978
2896,51.64945221
2897,51.57496643
2898,51.53772736
2899,51.53772736
2900,51.66806793
2901,51.48186493
2902,51.4260025
2903,51.48186493
2904,51.38876343
2905,51.4260025
2906,51.31428146
2907,51.332901
2908,51.31428146
2909,51.44462585
2910,51.37014008
2911,51.2397995
2912,51.37014008
2913,51.35152435
2914,51.25841904
2915,51.2397995
2916,51.25841904
2917,51.146698
2918,51.2397995
2919,51.16531754
2920,51.25841904
2921,51.18393707
2922,51.18393707
2923,51.22117615
2924,51.146698
2925,51.146698
2926,51.18393707
2927,51.31428146
2928,51.10945511
2929,51.12807465
2930,51.18393707
2931,51.146698
2932,51.12807465
2933,51.146698
2934,51.0535965
2935,51.09083557
2936,50.960495
2937,50.88600922
2938,50.77428818
2939,50.88600922
2940,50.77428818
2941,50.81153107
2942,50.66256714
2943,50.53221893
2944,50.47636032
2945,50.383255
2946,50.15981293
2947,50.1039505
2948,50.04808807
2949,49.97360992
2950,49.95498657
2951,49.93636703
2952,49.89912415
2953,49.80602264
2954,49.75016022
2955,49.61981964
2956,49.56395721
2957,49.43361664
2958,49.35913086
2959,49.37775421
2960,49.39637375
2961,49.41499329
2962,49.24740982
2963,49.26602936
2964,49.1543045
2965,49.21016693
2966,49.22879028
2967,49.17292786
2968,49.1543045
2969,49.1543045
2970,48.72603607
2971,48.875
2972,48.85637665
2973,48.83776093
2974,48.91223907
2975,48.72603607
2976,48.80051804
2977,48.70741653
2978,48.61431122
2979,48.63293457
2980,48.5956955
2981,48.52120972
2982,48.61431122
2983,48.50259018
2984,48.53983307
2985,48.55845261
2986,48.57707214
2987,48.65155411
2988,48.5956955
2989,48.65155411
2990,48.61431122
2991,48.5956955
2992,48.5956955
2993,48.57707214
2994,48.53983307
2995,48.55845261
2996,48.57707214
2997,48.5956955
2998,48.5956955
2999,48.55845261
3000,48.63293457
3001,48.61431122
3002,48.55845261
3003,48.55845261
3004,48.52120972
3005,48.688797
3006,48.57707214
3007,48.61431122
3008,48.5956955
3009,48.52120972
3010,48.61431122
3011,48.5956955
3012,48.688797
3013,48.55845261
3014,48.63293457
3015,48.67017365
3016,48.70741653
3017,48.81913757
3018,48.65155411
3019,48.57707214
3020,48.52120972
3021,48.61431122
3022,48.57707214
3023,48.48397064
3024,48.52120972
3025,48.50259018
3026,48.50259018
3027,48.53983307
3028,48.53983307
3029,48.61431122
3030,48.57707214
3031,48.53983307
3032,48.50259018
3033,48.53983307
3034,48.48397064
3035,48.42810822
3036,48.20466232
3037,48.09294128
3038,47.75777435
3039,47.34812164
3040,47.66466904
3041,47.27363968
3042,47.21778107
3043,47.40398407
3044,47.14329529
3045,46.84536743
3046,46.5102005
3047,45.70951843
3048,45.50469589
3049,45.22538757
3050,45.02056122
3051,44.68539429
3052,44.62953186
3053,44.53643036
3054,44.16402435
3055,44.36884689
3056,44.08953857
3057,43.79161072
3058,43.30747986
3059,43.28886032
3060,43.34471893
3061,43.23299789
3062,42.43231964
3063,42.67438507
3064,42.80472565
3065,42.35783386
3066,42.52542114
3067,42.43231964
3068,42.17163086
3069,41.873703
3070,41.873703
3071,41.51991272
3072,41.20336914
3073,41.35233307
3074,41.4081955
3075,41.16612625
3076,41.14750671
3077,41.29647064
3078,41.12888336
3079,41.05440521
3080,40.94268036
3081,40.66337585
3082,40.737854
3083,40.49578857
3084,40.40268707
3085,40.30958557
3086,40.29096222
3087,39.89993286
3088,39.56476593
3089,39.54614639
3090,39.54614639
3091,39.54614639
3092,39.39718246
3093,39.26683807
3094,39.11787415
3095,39.1364975
3096,38.96891022
3097,38.83856964
3098,38.59650421
3099,38.279953
3100,37.94478607
3101,38.11236954
3102,38.01926804
3103,37.83306122
3104,37.51651764
3105,37.18134689
3106,37.18134689
3107,37.03238297
3108,36.38066864
3109,36.45514679
3110,35.98963547
3111,35.65446854
3112,35.59860611
3113,35.41240311
3114,35.39378357
3115,35.24481964
3116,35.05861282
3117,34.85379028
3118,34.18345261
3119,33.97862625
3120,33.75518036
3121,33.21518707
3122,33.56897736
3123,33.4572525
3124,33.49449539
3125,33.2710495
3126,33.51311493
3127,33.28966904
3128,33.23380661
3129,33.177948
3130,33.550354
3131,33.32691193
3132,33.28966904
3133,33.47587585
3134,33.43863297
3135,33.43863297
3136,33.60621643
3137,33.69931793
3138,33.64345932
3139,33.56897736
3140,33.58759689
3141,33.7737999
3142,33.4572525
3143,33.43863297
3144,32.86139679
3145,32.89863968
3146,32.48899078
3147,32.67519379
3148,32.00485611
3149,32.3214035
3150,32.414505
3151,32.61933136
3152,32.52622986
3153,32.61933136
3154,32.47036743
3155,32.63795471
3156,32.43312836
3157,31.81865311
3158,31.80003166
3159,31.91175461
3160,31.98623657
