time,humidity
1610,48.82101059
1611,49.00597382
1612,48.85734177
1613,48.48741913
1614,48.47090912
1615,47.98208237
1616,47.35784149
1617,47.21912003
1618,47.06718445
1619,47.20921326
1620,47.3974762
1621,47.49325562
1622,47.3743515
1623,47.18608856
1624,46.9681015
1625,46.78644562
1626,46.72038651
1627,46.84589386
1628,46.84589386
1629,46.8392868
1630,46.58827209
1631,46.43964386
1632,46.60808945
1633,46.65763092
1634,46.90864944
1635,46.78314209
1636,47.38756561
1637,46.89543915
1638,46.93837738
1639,46.78314209
1640,46.94828415
1641,46.13247681
1642,46.24147034
1643,45.2175827
1644,44.93022919
1645,44.93022919
1646,44.91041565
1647,44.78160095
1648,44.33901978
1649,44.56031036
1650,44.63627625
1651,44.79151154
1652,45.08876801
1653,44.93683624
1654,45.389328
1655,44.69242477
1656,45.035923
1657,45.02931976
1658,45.39593506
1659,44.54049301
1660,44.61645889
1661,44.53388596
1662,44.1078186
1663,43.32833862
1664,43.73459244
1665,43.66853333
1666,43.43072891
1667,42.55546951
1668,42.82300186
1669,42.75363922
1670,43.27219009
1671,42.63143539
1672,42.8296051
1673,42.44647217
1674,42.48280716
1675,42.28133011
1676,42.31766129
1677,42.46298981
1678,42.27142334
1679,42.40023422
1680,41.94113541
1681,42.25160599
1682,44.11772537
1683,42.11949158
1684,41.83874512
1685,41.61084747
1686,41.37634277
1687,41.64057541
1688,41.43579865
1689,41.27065277
1690,41.25083542
1691,40.9733963
1692,40.59686661
1693,40.13116455
1694,39.96601868
1695,40.29961014
1696,40.36896896
1697,40.44163513
1698,39.79757309
1699,39.33187103
1700,39.17993927
1701,39.32196045
1702,38.54908752
1703,38.92561722
1704,38.33440399
1705,38.92892075
1706,38.99167252
1707,38.72414017
1708,38.58211899
1709,38.58872223
1710,38.82322693
1711,38.06687164
1712,38.42358017
1713,38.59863281
1714,37.69364548
1715,37.78612518
1716,37.54171371
1717,37.37326813
1718,37.3171196
1719,36.9637146
1720,36.9637146
1721,36.84150696
1722,36.85802078
1723,36.66315079
1724,37.08922195
1725,36.59048843
1726,35.87046433
1727,36.28992844
1728,36.48809814
1729,36.07524109
1730,36.28001785
1731,36.08515167
1732,36.11487579
1733,36.31965256
1734,35.97945786
1735,36.04881668
1736,36.08515167
1737,36.09175491
1738,35.83413315
1739,36.02899933
1740,35.92661285
1741,35.97615433
1742,35.84403992
1743,35.8539505
1744,36.05872726
1745,36.19744873
1746,35.96955109
1747,36.1016655
1748,36.32625961
1749,36.2073555
1750,35.98606491
1751,36.1941452
1752,35.9728508
1753,35.61283875
1754,35.88697815
1755,35.89358521
1756,35.87046433
1757,36.24038315
1758,35.47081757
1759,35.59962845
1760,35.77137756
1761,35.32218552
1762,35.44108963
1763,35.31227875
1764,34.96217346
1765,35.1372261
1766,35.59962845
1767,35.27594757
1768,35.34200287
1769,35.4377861
1770,35.24621964
1771,35.29906845
1772,35.25943375
1773,34.95886993
1774,34.90272141
1775,35.0315361
1776,35.07777405
1777,34.96217346
1778,34.74748993
1779,34.89611816
1780,35.12071228
1781,35.34200287
1782,35.14383316
1783,35.22310257
1784,34.19260406
1785,35.0447464
1786,35.12401581
1787,35.1504364
1788,35.02823257
1789,34.93575287
1790,35.07116699
1791,34.67812729
1792,34.51628876
1793,34.53610229
1794,34.65500641
1795,34.54931641
1796,34.24875641
1797,34.40068817
1798,34.328022
1799,33.08284378
1800,34.01755524
1801,33.95810318
1802,33.55845642
1803,34.0010376
1804,33.7004776
1805,33.93167877
1806,33.93167877
1807,33.98122406
1808,33.96470642
1809,33.93167877
1810,33.76653671
1811,34.07370377
1812,34.06709671
1813,34.34783936
1814,34.06048965
1815,34.01755524
1816,33.83589554
1817,33.91846848
1818,33.87553024
1819,34.21902847
1820,33.90525818
1821,33.23147202
1822,33.24468231
1823,33.11587143
1824,33.04650879
1825,33.19844437
1826,33.16871643
1827,33.02999496
1828,32.79549408
1829,32.7855835
1830,32.97384644
1831,32.66337967
1832,33.3074379
1833,32.96063614
1834,32.73934555
1835,33.31734467
1836,33.4527626
1837,33.51551819
1838,33.42964172
1839,33.59148407
1840,33.50891113
1841,33.33385849
1842,33.26449966
1843,33.28431702
1844,33.52212524
1845,33.15880966
1846,33.17532349
1847,33.06962967
1848,32.72613144
1849,33.17201996
1850,33.28431702
1851,31.48755646
1852,32.80209732
1853,32.34960556
1854,32.13822174
1855,32.30997086
1856,32.11179733
1857,32.30666733
1858,32.11179733
1859,32.35621262
1860,32.20428085
1861,32.53126144
1862,32.32978821
1863,32.39914703
1864,31.95656395
1865,31.95986748
1866,31.55361366
1867,31.98298645
1868,31.74187851
1869,31.69233513
1870,31.79472351
1871,31.65600204
1872,31.74187851
1873,31.94335175
1874,31.75508881
1875,31.85087204
1876,31.71875763
1877,31.6229744
1878,31.48095131
1879,31.56352234
1880,31.68572807
1881,31.72206116
1882,31.6361866
1883,31.59985352
1884,31.93344498
1885,31.53709984
1886,31.84096336
1887,31.60976219
1888,31.79802704
1889,31.47434616
1890,31.4281044
1891,31.22993279
1892,31.09451485
1893,31.17378426
1894,30.95909691
1895,31.52719116
1896,30.95249176
1897,31.37195587
1898,30.97230911
1899,30.8666172
1900,30.96570396
1901,30.97561264
1902,30.747715
1903,30.32164383
1904,30.552845
1905,30.68165588
1906,30.93928146
1907,30.69156456
1908,30.97561264
1909,30.85340691
1910,31.03176117
1911,30.83689117
1912,30.79725647
1913,30.83028603
1914,30.82368088
1915,31.1539669
1916,30.90955544
1917,30.63871956
1918,30.65853691
1919,30.80056
1920,31.00203514
1921,30.88973808
1922,30.95249176
1923,30.8666172
1924,30.95579529
1925,31.12424088
1926,31.09451485
1927,30.85340691
1928,30.62550735
1929,30.80056
1930,30.83358955
1931,30.85010338
1932,31.10442352
1933,30.59578133
1934,30.83689117
1935,30.83028603
1936,31.48425293
1937,31.24975014
1938,30.82037735
1939,30.61890221
1940,31.02845764
1941,30.88313103
1942,31.0350647
1943,31.00864029
1944,30.97891426
1945,31.30589867
1946,30.95909691
1947,30.81707382
1948,31.0350647
1949,30.92276573
1950,31.17378426
1951,31.21011543
1952,30.97891426
1953,31.06478882
1954,31.06809235
1955,31.04166985
1956,30.75432014
1957,31.0350647
1958,30.72459412
1959,30.96240044
1960,30.94258308
1961,30.71468544
1962,31.1011219
1963,31.07139587
1964,30.84349823
1965,31.39507675
1966,30.75101662
1967,30.69156456
1968,31.13084602
1969,30.747715
1970,30.68165588
1971,31.00533867
1972,31.01524735
1973,30.8269825
1974,28.26395798
1975,30.98882294
1976,30.94918823
1977,31.0879097
1978,30.86992073
1979,31.07800102
1980,32.71622467
1981,31.20020676
1982,30.91285706
1983,31.0879097
1984,31.05157852
1985,31.17708778
1986,31.1275444
1987,31.73196983
1988,31.28608131
1989,30.92937279
1990,31.26626396
1991,31.12093735
1992,31.30589867
1993,30.88643456
1994,31.0350647
1995,30.77743912
1996,32.84173203
1997,30.89964676
1998,30.98221779
1999,30.56605721
2000,30.80056
2001,30.76422882
2002,30.67835426
2003,30.8666172
2004,30.70477676
2005,30.62550735
2006,30.77743912
2007,30.68495941
2008,30.73780632
2009,31.18369293
2010,31.04166985
2011,30.70808029
2012,30.78734779
2013,30.78734779
2014,30.46366692
2015,30.31173515
2016,30.75762367
2017,30.5264225
2018,30.44384956
2019,30.32164383
2020,30.5792675
2021,30.2390728
2022,30.50990677
2023,30.48018265
2024,30.31834221
2025,30.2654953
2026,30.20274162
2027,30.44384956
2028,30.18952942
2029,30.08383751
2030,30.15980339
2031,30.26879883
2032,30.21595192
2033,30.35136986
2034,30.11356354
2035,30.22916412
2036,29.98805428
2037,30.07062531
2038,29.92860222
2039,30.20604324
2040,30.09704971
2041,29.93520927
2042,30.09044266
2043,30.08053398
2044,30.04090118
2045,30.28531265
2046,30.42403221
2047,29.87245369
2048,29.7568531
2049,29.95502663
2050,29.62473869
2051,29.88566589
2052,29.6643734
2053,29.63464737
2054,29.70070457
2055,29.26472664
2056,29.48601913
2057,29.51904678
2058,29.19536591
2059,29.62473869
2060,29.30766296
2061,29.65446472
2062,29.58510399
2063,29.56198502
2064,29.47280693
2065,29.67428207
2066,29.48932076
2067,29.54877281
2068,29.40014458
2069,29.50913811
2070,29.58510399
2071,29.43977737
2072,29.49922943
2073,29.70070457
2074,29.73703575
2075,29.51244164
2076,29.52565384
2077,29.59831619
2078,29.57189369
2079,29.73703575
2080,29.57849884
2081,29.47280693
2082,29.05003929
2083,29.64785957
2084,29.31096649
2085,29.36050987
2086,29.7304306
2087,29.74694443
2088,29.42987061
2089,29.31757164
2090,29.56198502
2091,29.4034462
2092,29.46289825
2093,29.52565384
2094,29.66106987
2095,29.57189369
2096,29.47280693
2097,29.87905884
2098,29.42656708
2099,29.60161972
2100,29.48932076
2101,29.71061325
2102,29.07976532
2103,29.53225899
2104,29.7568531
2105,29.64785957
2106,29.81960869
2107,29.87575722
2108,29.72712708
2109,29.71391678
2110,29.32087517
2111,29.21848679
2112,29.55537796
2113,29.38032722
2114,29.14582253
2115,29.46620178
2116,29.27133179
2117,29.45959473
2118,29.37372017
2119,29.41996193
2120,29.20527458
2121,28.96416473
2122,26.92629623
2123,28.66030121
2124,28.9080162
2125,28.95095444
2126,28.77920532
2127,29.4430809
2128,28.841959
2129,28.83535385
2130,28.76268959
2131,28.92122841
2132,28.74617577
2133,28.90471268
2134,28.87829018
2135,28.86507988
2136,28.91462135
2137,29.28784561
2138,28.83535385
2139,29.03682899
2140,28.88489723
2141,29.09958267
2142,28.99058914
2143,28.95755959
2144,30.35797501
2145,28.96416473
2146,28.83205032
2147,29.04673767
2148,28.75608444
2149,29.14912605
2150,28.93113709
2151,28.80892944
2152,28.81223297
2153,28.97077179
2154,28.71975327
2155,28.68011856
2156,28.647089
2157,28.63057518
2158,28.62727356
2159,28.67681503
2160,28.93774223
2161,28.78250694
2162,28.97737694
2163,28.8287468
2164,29.16563988
2165,29.05664635
2166,29.28784561
2167,29.1821537
2168,29.01370811
2169,28.86507988
2170,29.15903473
2171,29.08637047
2172,29.05664635
2173,29.01370811
2174,29.01370811
2175,29.23500061
2176,29.09627914
2177,29.17554855
2178,29.24490929
2179,29.31427002
2180,29.53886414
2181,29.55868149
2182,29.60161972
2183,29.38693237
2184,29.35390282
2185,29.47941208
2186,29.42987061
2187,29.33408737
2188,28.89810753
2189,29.49592781
2190,29.50583649
2191,29.54216766
2192,29.45959473
2193,29.44968605
2194,29.50913811
2195,29.38032722
2196,29.29114914
2197,29.42326355
2198,29.4695034
2199,29.27793694
2200,29.36711502
2201,29.51244164
2202,29.57189369
2203,29.51904678
2204,29.48601913
2205,29.48932076
2206,29.05334282
2207,28.72635841
2208,29.34729767
2209,29.53225899
2210,29.1293087
2211,28.90471268
2212,29.16894341
2213,28.99058914
2214,29.05003929
2215,28.8815937
2216,28.95095444
2217,28.8683815
2218,28.79241562
2219,28.92122841
2220,29.14582253
2221,28.97737694
2222,29.08306885
2223,28.57112312
2224,28.97077179
2225,29.25151443
2226,29.17224503
2227,29.18545723
2228,28.91131973
2229,29.16563988
2230,29.29445267
2231,29.31757164
2232,28.94765091
2233,29.65116119
2234,29.31757164
2235,29.09297752
2236,28.97077179
2237,29.44638443
2238,28.92453003
2239,29.1028862
2240,29.11940002
2241,29.61152649
2242,29.26472664
2243,29.26802826
2244,29.38032722
2245,29.28454399
2246,29.34069252
2247,29.45298958
2248,29.19206238
2249,29.39353752
2250,29.30105782
2251,29.57519531
2252,29.20857811
2253,29.31427002
2254,29.38693237
2255,29.21848679
2256,29.29775429
2257,29.77336884
2258,29.1028862
2259,29.22509193
2260,29.58510399
2261,29.22839546
2262,29.29114914
2263,29.47941208
2264,29.45629311
2265,28.80892944
2266,29.21518326
2267,29.07646179
2268,28.64378738
2269,29.06655502
2270,28.88819885
2271,28.62727356
2272,28.73626709
2273,28.51827812
2274,28.33001518
2275,28.78250694
2276,28.74947929
2277,28.99389076
2278,28.67351341
2279,28.48524857
2280,28.33992386
2281,28.36634636
2282,28.48855209
2283,28.30028915
2284,27.96339607
2285,28.17477989
2286,28.05257416
2287,27.86100769
2288,28.16487122
2289,28.12523651
2290,28.25074577
2291,28.87829018
2292,27.08813667
2293,28.3068943
2294,28.14175034
2295,27.89403534
2296,28.03936195
2297,28.14835739
2298,28.14505386
2299,28.74947929
2300,28.35313416
2301,28.01293945
2302,28.28377533
2303,28.46873474
2304,28.40928268
2305,28.34322548
2306,28.43240356
2307,28.25735092
2308,28.09881401
2309,28.46543121
2310,28.00963593
2311,28.01624298
2312,28.59754753
2313,28.76599312
2314,28.94434738
2315,28.46212959
2316,28.68011856
2317,28.51497459
2318,28.18468857
2319,28.41588974
2320,28.47864342
2321,28.62727356
2322,28.88489723
2323,28.46873474
2324,28.43240356
2325,28.47533989
2326,28.73626709
2327,28.52488327
2328,28.5546093
2329,28.38286018
2330,28.65369606
2331,28.65369606
2332,28.97407341
2333,28.6206665
2334,29.54877281
2335,29.37372017
2336,28.72635841
2337,28.89150238
2338,28.81884003
2339,28.73296356
2340,28.76599312
2341,28.75608444
2342,28.98398209
2343,28.80892944
2344,28.8551712
2345,28.8683815
2346,28.89150238
2347,29.00049591
2348,28.99719429
2349,29.25812149
2350,29.32087517
2351,29.38693237
2352,29.13921738
2353,29.08637047
2354,29.13921738
2355,28.89150238
2356,28.76929665
2357,29.64455605
2358,29.05994797
2359,28.92122841
2360,28.77590179
2361,28.99389076
2362,28.75278091
2363,28.53479195
2364,28.48194695
2365,28.13184166
2366,28.48194695
2367,28.46212959
2368,27.78834343
2369,28.17808151
2370,28.26065445
2371,28.50506592
2372,28.62727356
2373,28.36634636
2374,28.3068943
2375,27.87091637
2376,27.95018387
2377,27.89733887
2378,27.72889328
2379,27.76852608
2380,27.6793499
2381,30.15319824
2382,28.10211563
2383,27.95018387
2384,28.12193298
2385,27.89733887
2386,28.00303078
2387,27.80155563
2388,28.12193298
2389,27.83128166
2390,28.17477989
2391,28.09220886
2392,27.73549843
2393,28.06908798
2394,28.0195446
2395,28.48524857
2396,27.82137299
2397,28.14505386
2398,28.00963593
2399,28.07569313
2400,28.09220886
2401,28.49515724
2402,28.48855209
2403,28.09220886
2404,28.07899666
2405,28.46873474
2406,27.91385269
2407,28.12854004
2408,27.97660828
2409,27.4448452
2410,27.84119034
2411,27.88412666
2412,27.91385269
2413,28.03605843
2414,27.6925602
2415,27.60668564
2416,27.76522446
2417,28.0459671
2418,28.08890533
2419,27.94688225
2420,27.89733887
2421,27.81476593
2422,27.9799099
2423,28.10541916
2424,27.95679092
2425,27.53732681
2426,27.56705093
2427,27.54393196
2428,27.30942917
2429,27.40190887
2430,27.49108505
2431,27.56374931
2432,27.6661377
2433,27.66944122
2434,27.64301682
2435,27.65622902
2436,27.7189846
2437,27.68595505
2438,27.58026314
2439,27.41181755
2440,27.34576035
2441,27.40190887
2442,27.1046505
2443,27.35566902
2444,27.54393196
2445,27.57035446
2446,27.59677696
2447,27.56374931
2448,27.41181755
2449,27.53402328
2450,27.46796608
2451,27.32924461
2452,27.12446785
2453,27.16079903
2454,27.11455917
2455,27.21034241
2456,26.92629623
2457,27.13437653
2458,26.97583771
2459,27.10795212
2460,27.21364594
2461,26.89987183
2462,24.69685936
2463,26.98904991
2464,26.90647888
2465,26.93950653
2466,26.75784874
2467,26.97253609
2468,26.78757477
2469,26.81069565
2470,27.22025108
2471,26.88996315
2472,27.7454071
2473,26.8173008
2474,27.09143829
2475,27.02207947
2476,27.60668564
2477,26.93950653
2478,27.04519844
2479,27.02207947
2480,26.86354065
2481,26.80408859
2482,26.86684418
2483,26.89657021
2484,26.91968918
2485,27.08813667
2486,26.88996315
2487,27.00886726
2488,27.04850197
2489,26.71491241
2490,27.23015976
2491,27.02868462
2492,27.14758682
2493,27.4316349
2494,27.08152962
2495,26.83711815
2496,27.00226212
2497,27.29291344
2498,27.24006844
2499,27.27309608
2500,27.1574955
2501,26.79417992
2502,27.50760078
2503,27.59677696
2504,27.3920002
2505,27.46796608
2506,27.46796608
2507,27.58686829
2508,27.32263947
2509,27.2235527
2510,27.37218285
2511,27.29621696
2512,27.4844799
2513,27.4448452
2514,27.55384064
2515,27.61329269
2516,27.98651695
2517,27.61329269
2518,27.61659431
2519,27.77182961
2520,27.87091637
2521,27.86100769
2522,27.65622902
2523,27.75531578
2524,27.31603432
2525,27.81476593
2526,27.40190887
2527,27.85770416
2528,27.94027519
2529,27.94688225
2530,27.81806946
2531,27.85770416
2532,28.01624298
2533,27.63971519
2534,28.30359077
2535,27.70907593
2536,27.95679092
2537,27.81146431
2538,27.77513313
2539,27.98981857
2540,27.68265152
2541,27.61329269
2542,27.57365799
2543,27.80816078
2544,27.79164696
2545,27.33585167
2546,27.60998917
2547,27.55053711
2548,27.34906197
2549,27.29291344
2550,27.49108505
2551,27.4448452
2552,27.5109024
2553,27.55714417
2554,27.38209152
2555,27.37878799
2556,27.63641167
2557,27.5109024
2558,27.33254814
2559,27.4052105
2560,27.44814873
2561,27.35236549
2562,27.40851402
2563,27.66944122
2564,27.20703888
2565,27.56705093
2566,27.39530182
2567,27.55714417
2568,27.62320137
2569,27.40190887
2570,27.4580574
2571,27.36887932
2572,27.39860535
2573,27.37878799
2574,27.4448452
2575,27.46796608
2576,27.1574955
2577,27.43824005
2578,27.45475388
2579,27.61329269
2580,27.75531578
2581,27.4184227
2582,27.38209152
2583,27.35566902
2584,27.61329269
2585,27.46136093
2586,27.49769211
2587,27.54062843
2588,29.27463531
2589,27.52411461
2590,27.22025108
2591,27.63971519
2592,28.35313416
2593,27.45475388
2594,27.73880005
2595,26.99235344
2596,27.39860535
2597,27.23015976
2598,27.24997711
2599,26.97583771
2600,26.87675285
2601,26.94281006
2602,26.8701458
2603,26.92959785
2604,26.61912918
2605,26.84041977
2606,27.02538109
2607,26.7908783
2608,26.88996315
2609,26.70830536
2610,26.95271873
2611,26.76775742
2612,26.85363197
2613,26.90647888
2614,26.88666153
2615,27.11125565
2616,26.94281006
2617,26.72812271
2618,26.86354065
2619,26.66536903
2620,26.75124359
2621,26.85033035
2622,26.81399727
2623,26.84041977
2624,27.22685623
2625,26.936203
2626,26.78757477
2627,26.91308403
2628,26.97914124
2629,26.8569355
2630,25.6811142
2631,26.5563736
2632,26.75784874
2633,26.75124359
2634,26.82060432
2635,26.75784874
2636,26.76775742
2637,26.84702683
2638,26.86023712
2639,26.89657021
2640,27.24006844
2641,26.75454712
2642,27.11125565
2643,26.65876389
2644,26.95932388
2645,26.98244476
2646,26.80078697
2647,26.87344933
2648,27.09143829
2649,27.1707077
2650,27.15419388
2651,27.09143829
2652,27.14758682
2653,27.1971302
2654,27.16740417
2655,27.38869667
2656,27.35897064
2657,27.25988579
2658,26.95932388
2659,27.40851402
2660,27.32924461
2661,26.68848801
2662,27.32924461
2663,27.07162094
2664,27.45475388
2665,27.078228
2666,27.47787476
2667,27.60998917
2668,27.17731285
2669,27.53732681
2670,27.53732681
2671,27.73549843
2672,27.53071976
2673,27.53402328
2674,27.55384064
2675,27.63311005
2676,27.75201225
2677,27.57035446
2678,27.60008049
2679,27.82467651
2680,27.62650299
2681,27.35566902
2682,27.58686829
2683,27.33915329
2684,27.35236549
2685,27.54723549
2686,27.76852608
2687,27.66944122
2688,27.71568108
2689,27.46466255
2690,27.93036652
2691,27.74210358
2692,27.44154358
2693,27.62650299
2694,27.68265152
2695,28.24414063
2696,27.98321342
2697,27.43824005
2698,27.71568108
2699,27.6529274
2700,27.81806946
2701,27.49108505
2702,27.94027519
2703,28.10872269
2704,28.2804718
2705,27.87091637
2706,28.0459671
2707,27.85109901
2708,28.0195446
2709,27.91715622
2710,28.27056313
2711,27.94688225
2712,28.04266548
2713,27.87421799
2714,27.94027519
2715,28.06248283
2716,28.07899666
2717,27.50429726
2718,28.26065445
2719,27.84119034
2720,28.2540493
2721,27.7189846
2722,27.97330475
2723,28.10541916
2724,27.85440063
2725,27.91715622
2726,27.97000122
2727,27.9270649
2728,28.0195446
2729,27.81476593
2730,28.01624298
2731,28.25074577
2732,28.13514519
2733,28.06248283
2734,28.6206665
2735,28.64048386
2736,28.29038048
2737,29.1821537
2738,28.61736488
2739,28.61736488
2740,28.63057518
2741,28.64378738
2742,28.85186768
2743,28.60745621
2744,28.5810318
2745,28.17477989
2746,28.56121445
2747,28.70323944
2748,28.88489723
2749,28.81223297
2750,28.77259827
2751,28.57773018
2752,28.74947929
2753,28.73626709
2754,28.8287468
2755,28.81223297
2756,28.75278091
2757,28.70984459
2758,28.76268959
2759,29.06985664
2760,28.70984459
2761,28.87829018
2762,28.88489723
2763,28.98398209
2764,26.02461243
2765,28.57112312
2766,28.71314621
2767,28.92453003
2768,29.07316017
2769,28.97407341
2770,28.9080162
2771,29.24821091
2772,29.14912605
2773,28.85186768
2774,28.97737694
2775,29.19866943
2776,29.00379944
2777,28.92122841
2778,28.91792488
2779,28.75608444
2780,28.8551712
2781,28.95755959
2782,29.1160965
2783,28.63057518
2784,28.88489723
2785,28.53479195
2786,28.91131973
2787,28.79902267
2788,29.1160965
2789,29.08306885
2790,28.72635841
2791,29.089674
2792,29.03352547
2793,28.98067856
2794,29.03352547
2795,28.83535385
2796,28.92453003
2797,29.04673767
2798,28.91462135
2799,28.74947929
2800,28.85847282
2801,29.26142311
2802,28.71644974
2803,28.72305679
2804,28.82214165
2805,28.36304283
2806,28.81884003
2807,28.65369606
2808,28.69993591
2809,28.80562782
2810,28.68342209
2811,28.84526253
2812,28.96086311
2813,29.11279488
2814,29.24821091
2815,29.23830414
2816,29.05994797
2817,29.04013062
2818,29.24821091
2819,29.0632515
2820,29.21518326
2821,29.23169708
2822,29.17224503
2823,29.01040459
2824,28.51497459
2825,28.92453003
2826,28.99389076
2827,28.77920532
2828,28.88819885
2829,28.65369606
2830,28.69333076
2831,28.79902267
2832,28.88819885
2833,28.77920532
2834,28.89150238
2835,28.29698563
2836,28.8551712
2837,28.8551712
2838,28.93443871
2839,28.77259827
2840,28.77590179
2841,28.73296356
2842,28.60745621
2843,28.79571915
2844,28.77590179
2845,28.68342209
2846,28.65699768
2847,28.70654106
2848,28.85847282
2849,28.44561386
2850,28.51827812
2851,28.82214165
2852,28.79571915
2853,28.69993591
2854,28.8023243
2855,28.71314621
2856,28.66690636
2857,28.5546093
2858,28.35313416
2859,28.56451797
2860,30.53633118
2861,28.33992386
2862,28.66030121
2863,29.16894341
2864,28.61075783
2865,28.57773018
2866,28.91131973
2867,28.95095444
2868,28.99058914
2869,28.70984459
2870,29.26472664
2871,28.89480591
2872,28.84856415
2873,29.04013062
2874,28.91792488
2875,29.05664635
2876,28.00963593
2877,29.12600517
2878,28.98398209
2879,28.95425606
2880,29.1557312
2881,28.97077179
2882,29.09297752
2883,29.1160965
2884,28.82544518
2885,28.98067856
2886,29.04343414
2887,29.1028862
2888,29.45629311
2889,29.50913811
2890,29.41005325
2891,29.7304306
2892,30.00126648
2893,30.15319824
2894,29.78988266
2895,30.05411148
2896,30.02768898
2897,30.07392883
2898,30.15319824
2899,30.05411148
2900,30.41412354
2901,30.4867878
2902,30.89634323
2903,30.56935883
2904,30.64202309
2905,30.21925545
2906,30.23246765
2907,30.42073059
2908,30.11026001
2909,29.9649353
2910,30.36458206
2911,30.41082191
2912,30.34806633
2913,30.15649986
2914,30.28861618
2915,30.31173515
2916,30.38439941
2917,30.25558662
2918,30.34806633
2919,30.41082191
2920,30.30843353
2921,30.45045662
2922,30.14659119
2923,30.22255898
2924,30.29522133
2925,30.39760971
2926,30.27540398
2927,30.14659119
2928,30.31834221
2929,30.37449074
2930,30.12347221
2931,30.09044266
2932,29.85263634
2933,29.87905884
2934,30.05080986
2935,29.7304306
2936,29.89227104
2937,30.20934677
2938,30.09044266
2939,29.89887619
2940,29.80970001
2941,29.91869354
2942,29.68088722
2943,29.72052193
2944,29.9649353
2945,30.2126503
2946,30.16971207
2947,30.5132103
2948,30.29852486
2949,30.57596588
2950,30.13338089
2951,29.98475075
2952,31.12093735
2953,30.81046867
2954,31.29268837
2955,31.09451485
2956,30.92937279
2957,31.20351028
2958,31.01524735
2959,31.13745308
2960,31.35213852
2961,31.07469749
2962,31.36865425
2963,31.31250381
2964,31.29268837
2965,31.3752594
2966,31.28608131
2967,31.55031204
2968,31.35213852
2969,31.6758194
2970,32.13491821
2971,31.72206116
2972,31.28277969
2973,32.19437027
2974,32.69971085
2975,32.32978821
2976,32.24391174
2977,32.30666733
2978,32.72943497
2979,32.5378685
2980,32.62704468
2981,33.20504761
2982,33.03660202
2983,32.54777908
2984,33.04650879
2985,32.89457703
2986,32.97054291
2987,32.54777908
2988,33.15220261
2989,33.03990555
2990,33.1654129
2991,32.95733261
2992,32.94412231
2993,32.93091202
2994,32.51805115
2995,32.56098938
2996,32.36611938
2997,32.48171997
2998,32.41896439
2999,32.04243851
3000,32.20428085
3001,31.72866631
3002,32.16464615
3003,32.08868027
3004,31.72536278
3005,31.9499588
3006,31.77160263
3007,31.07139587
3008,31.26956749
3009,31.26626396
3010,30.80056
3011,31.02185249
3012,30.86001205
3013,30.98552132
3014,30.35797501
3015,30.77083397
3016,30.05741501
3017,28.79241562
3018,28.03275681
3019,27.87091637
3020,27.38869667
3021,27.25327873
3022,27.05841064
3023,26.57288742
3024,25.86277199
3025,25.44991302
3026,25.25834656
3027,25.30128479
3028,25.64808464
3029,25.58863449
3030,25.02714539
3031,24.42932701
3032,23.39222717
3033,23.63333511
3034,23.7885704
3035,23.65975952
3036,22.53678322
3037,22.49384689
3038,21.97859955
3039,21.35765839
3040,22.01493073
3041,21.64170456
3042,20.51212502
3043,20.80938339
3044,20.69708633
3045,20.98443604
3046,21.24866486
3047,20.66405678
3048,20.66075516
3049,21.26848221
3050,21.55583191
3051,21.90593529
3052,21.86630058
3053,21.87620926
3054,22.79771042
3055,23.03221321
3056,22.84725189
3057,22.37163925
3058,22.17016602
3059,22.26925087
3060,22.0512619
3061,21.83987808
3062,22.13383293
3063,22.66559601
3064,22.30888557
3065,22.88358498
3066,23.56067276
3067,23.59039879
3068,23.57388306
3069,23.05863571
3070,22.75807571
3071,23.04872894
3072,22.30228043
3073,22.19658661
3074,23.39883232
3075,23.80838776
3076,23.88105011
3077,22.84395027
3078,22.36833572
3079,22.26594925
3080,22.75146866
3081,22.94303513
3082,23.02891159
3083,23.03551674
3084,22.66889763
3085,23.01239586
3086,22.91000748
3087,23.53755188
3088,23.61021614
3089,23.43185997
3090,23.46819305
3091,23.50452423
3092,23.75554276
3093,23.46819305
3094,23.65645599
3095,23.73242188
3096,24.6109848
3097,23.9702282
3098,23.09827042
3099,23.14451218
3100,23.10157394
3101,23.50782585
3102,24.06931305
3103,23.42855835
3104,23.7753582
3105,23.70269585
3106,23.88765717
3107,24.39960098
3108,24.46235657
3109,25.7207489
3110,25.367342
3111,24.8586998
3112,24.87521362
3113,25.29467773
3114,25.23192406
3115,25.20219803
3116,24.80915642
3117,25.10311127
3118,25.34091949
3119,25.69762802
3120,26.65546036
3121,26.92629623
3122,28.18468857
3123,27.92376137
3124,27.68925858
3125,27.26979446
3126,27.45475388
3127,27.28630829
3128,27.06171227
3129,27.7586174
3130,32.87145996
3131,33.91516495
3132,29.62143517
3133,28.37625504
3134,28.25074577
3135,28.13514519
3136,27.12776947
3137,28.2804718
3138,23.56397629
3139,27.58686829
3140,27.76852608
3141,27.72228622
3142,27.34245682
3143,27.38539505
3144,27.99972725
3145,27.79825211
3146,28.21111107
3147,28.91462135
3148,28.21111107
3149,28.04927063
3150,28.84526253
3151,28.99058914
3152,28.45222092
3153,28.57773018
3154,28.56451797
3155,28.03936195
3156,27.74210358
3157,28.58433533
3158,29.03352547
3159,29.53886414
3160,29.62143517
,
,
